item_id	case_order	source_order	test_sample_index	task_id	target_token_index	target_token	generated_first_error	reference_token	source_rank	source_token_index	source_token	alti_saliency	source_context	target_context	generated_completion_preview	reference_completion_preview	full_generated_code_path	full_reference_code_path	full_generated_completion_path	full_reference_completion_path	full_prompt_path	human_label	human_confidence	human_rationale
test91_t302_s02	11	2	91	test91	302	 m	m	len	2	243	 m	0.003478	 Size ()  ( n  int )  {\n \tif [SOURCE: m]  ==  nil  {\n \t \treturn   0 \n	<|im_end|> \n <|im_start|> assistant \n \t \tl  = [TARGET: m] .U ID .Size ()\n \t \tn  +=  	\t\tl = m.UID.Size()\n\t\tn += 1 + l + sovGenerated(uint64(l))	\t\tl = len(*m.UID)\n\t\tn += 1 + l + sovGenerated(uint64(l))	spurious_correlation_results/human_annotation/full_code/test91/generated.go	spurious_correlation_results/human_annotation/full_code/test91/reference.go	spurious_correlation_results/human_annotation/full_code/test91/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/prompt.txt			
test91_t302_s03	11	3	91	test91	302	 m	m	len	3	218	m	0.005101	 function  you  are  asked  to  complete  func  ( [SOURCE:m]  * Pre conditions )  Size ()  n  int	<|im_end|> \n <|im_start|> assistant \n \t \tl  = [TARGET: m] .U ID .Size ()\n \t \tn  +=  	\t\tl = m.UID.Size()\n\t\tn += 1 + l + sovGenerated(uint64(l))	\t\tl = len(*m.UID)\n\t\tn += 1 + l + sovGenerated(uint64(l))	spurious_correlation_results/human_annotation/full_code/test91/generated.go	spurious_correlation_results/human_annotation/full_code/test91/reference.go	spurious_correlation_results/human_annotation/full_code/test91/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/prompt.txt			
test91_t302_s04	11	4	91	test91	302	 m	m	len	4	264	 m	0.004221	 int \n \t _  =  l \n \tif [SOURCE: m] .U ID  !=  nil  {  < M ID	<|im_end|> \n <|im_start|> assistant \n \t \tl  = [TARGET: m] .U ID .Size ()\n \t \tn  +=  	\t\tl = m.UID.Size()\n\t\tn += 1 + l + sovGenerated(uint64(l))	\t\tl = len(*m.UID)\n\t\tn += 1 + l + sovGenerated(uint64(l))	spurious_correlation_results/human_annotation/full_code/test91/generated.go	spurious_correlation_results/human_annotation/full_code/test91/reference.go	spurious_correlation_results/human_annotation/full_code/test91/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/prompt.txt			
test91_t302_s05	11	5	91	test91	302	 m	m	len	5	255	 l	0.021742	\t \treturn   0 \n \t }\n \tvar [SOURCE: l]  int \n \t _  =  l \n \tif	<|im_end|> \n <|im_start|> assistant \n \t \tl  = [TARGET: m] .U ID .Size ()\n \t \tn  +=  	\t\tl = m.UID.Size()\n\t\tn += 1 + l + sovGenerated(uint64(l))	\t\tl = len(*m.UID)\n\t\tn += 1 + l + sovGenerated(uint64(l))	spurious_correlation_results/human_annotation/full_code/test91/generated.go	spurious_correlation_results/human_annotation/full_code/test91/reference.go	spurious_correlation_results/human_annotation/full_code/test91/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/prompt.txt			
test91_t302_s06	11	6	91	test91	302	 m	m	len	6	268	 nil	0.012859	 =  l \n \tif  m .U ID  != [SOURCE: nil]  {  < M ID >   \t }\n	<|im_end|> \n <|im_start|> assistant \n \t \tl  = [TARGET: m] .U ID .Size ()\n \t \tn  +=  	\t\tl = m.UID.Size()\n\t\tn += 1 + l + sovGenerated(uint64(l))	\t\tl = len(*m.UID)\n\t\tn += 1 + l + sovGenerated(uint64(l))	spurious_correlation_results/human_annotation/full_code/test91/generated.go	spurious_correlation_results/human_annotation/full_code/test91/reference.go	spurious_correlation_results/human_annotation/full_code/test91/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/prompt.txt			
test91_t302_s07	11	7	91	test91	302	 m	m	len	7	265	.U	0.0216	\n \t _  =  l \n \tif  m [SOURCE:.U] ID  !=  nil  {  < M ID >	<|im_end|> \n <|im_start|> assistant \n \t \tl  = [TARGET: m] .U ID .Size ()\n \t \tn  +=  	\t\tl = m.UID.Size()\n\t\tn += 1 + l + sovGenerated(uint64(l))	\t\tl = len(*m.UID)\n\t\tn += 1 + l + sovGenerated(uint64(l))	spurious_correlation_results/human_annotation/full_code/test91/generated.go	spurious_correlation_results/human_annotation/full_code/test91/reference.go	spurious_correlation_results/human_annotation/full_code/test91/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/prompt.txt			
test91_t302_s08	11	8	91	test91	302	 m	m	len	8	106	sort	0.004037	" path  "" fmt "";  "" io "";  "" [SOURCE:sort] "";  "" k 8 s .io /apimachinery /pkg"	<|im_end|> \n <|im_start|> assistant \n \t \tl  = [TARGET: m] .U ID .Size ()\n \t \tn  +=  	\t\tl = m.UID.Size()\n\t\tn += 1 + l + sovGenerated(uint64(l))	\t\tl = len(*m.UID)\n\t\tn += 1 + l + sovGenerated(uint64(l))	spurious_correlation_results/human_annotation/full_code/test91/generated.go	spurious_correlation_results/human_annotation/full_code/test91/reference.go	spurious_correlation_results/human_annotation/full_code/test91/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/prompt.txt			
test91_t302_s09	11	9	91	test91	302	 m	m	len	9	238	n	0.010561	m  * Pre conditions )  Size ()  ( [SOURCE:n]  int )  {\n \tif  m  ==  nil  {\n	<|im_end|> \n <|im_start|> assistant \n \t \tl  = [TARGET: m] .U ID .Size ()\n \t \tn  +=  	\t\tl = m.UID.Size()\n\t\tn += 1 + l + sovGenerated(uint64(l))	\t\tl = len(*m.UID)\n\t\tn += 1 + l + sovGenerated(uint64(l))	spurious_correlation_results/human_annotation/full_code/test91/generated.go	spurious_correlation_results/human_annotation/full_code/test91/reference.go	spurious_correlation_results/human_annotation/full_code/test91/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/prompt.txt			
test91_t302_s10	11	10	91	test91	302	 m	m	len	10	248	\treturn	0.0047	)  {\n \tif  m  ==  nil  {\n \t [SOURCE:\treturn]   0 \n \t }\n \tvar  l  int	<|im_end|> \n <|im_start|> assistant \n \t \tl  = [TARGET: m] .U ID .Size ()\n \t \tn  +=  	\t\tl = m.UID.Size()\n\t\tn += 1 + l + sovGenerated(uint64(l))	\t\tl = len(*m.UID)\n\t\tn += 1 + l + sovGenerated(uint64(l))	spurious_correlation_results/human_annotation/full_code/test91/generated.go	spurious_correlation_results/human_annotation/full_code/test91/reference.go	spurious_correlation_results/human_annotation/full_code/test91/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/prompt.txt			
test47_t3305_s01	12	1	47	test47	3305	.Health	HealthFilterExcludeNonPassing	HealthFilterIncludeOnlyPassing	1	3304	 structs	0.01401	\n <|im_start|> assistant \n \t \tfilter Type  = [SOURCE: structs] .Health Filter Exclude Non Pass ing \n \t	<|im_start|> assistant \n \t \tfilter Type  =  structs [TARGET:.Health] Filter Exclude Non Pass ing \n \t }	\t\tfilterType = structs.HealthFilterExcludeNonPassing\n\t} else if query.Service.OnlyCritical {\n\t\tfilterType = structs.HealthFilterExcludePassing	\t\tfilterType = structs.HealthFilterIncludeOnlyPassing\n	spurious_correlation_results/human_annotation/full_code/test47/generated.go	spurious_correlation_results/human_annotation/full_code/test47/reference.go	spurious_correlation_results/human_annotation/full_code/test47/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/prompt.txt			
test47_t3305_s02	12	2	47	test47	3305	.Health	HealthFilterExcludeNonPassing	HealthFilterIncludeOnlyPassing	2	3015	.Health	0.044784	 any  unhealthy  nodes .\n \tfilter Type  :=  structs [SOURCE:.Health] Filter Exclude Critical \n \tif  query .Service .	<|im_start|> assistant \n \t \tfilter Type  =  structs [TARGET:.Health] Filter Exclude Non Pass ing \n \t }	\t\tfilterType = structs.HealthFilterExcludeNonPassing\n\t} else if query.Service.OnlyCritical {\n\t\tfilterType = structs.HealthFilterExcludePassing	\t\tfilterType = structs.HealthFilterIncludeOnlyPassing\n	spurious_correlation_results/human_annotation/full_code/test47/generated.go	spurious_correlation_results/human_annotation/full_code/test47/reference.go	spurious_correlation_results/human_annotation/full_code/test47/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/prompt.txt			
test47_t3305_s03	12	3	47	test47	3305	.Health	HealthFilterExcludeNonPassing	HealthFilterIncludeOnlyPassing	3	2945	Service	0.003327	 the  Connect  function .\n \tf  :=  state .Check [SOURCE:Service] Nodes \n \tif  query .Service .Connect  ||  force	<|im_start|> assistant \n \t \tfilter Type  =  structs [TARGET:.Health] Filter Exclude Non Pass ing \n \t }	\t\tfilterType = structs.HealthFilterExcludeNonPassing\n\t} else if query.Service.OnlyCritical {\n\t\tfilterType = structs.HealthFilterExcludePassing	\t\tfilterType = structs.HealthFilterIncludeOnlyPassing\n	spurious_correlation_results/human_annotation/full_code/test47/generated.go	spurious_correlation_results/human_annotation/full_code/test47/reference.go	spurious_correlation_results/human_annotation/full_code/test47/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/prompt.txt			
test47_t3305_s04	12	4	47	test47	3305	.Health	HealthFilterExcludeNonPassing	HealthFilterIncludeOnlyPassing	4	3301	\tfilter	0.010826	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [SOURCE:\tfilter] Type  =  structs .Health Filter Exclude Non Pass	<|im_start|> assistant \n \t \tfilter Type  =  structs [TARGET:.Health] Filter Exclude Non Pass ing \n \t }	\t\tfilterType = structs.HealthFilterExcludeNonPassing\n\t} else if query.Service.OnlyCritical {\n\t\tfilterType = structs.HealthFilterExcludePassing	\t\tfilterType = structs.HealthFilterIncludeOnlyPassing\n	spurious_correlation_results/human_annotation/full_code/test47/generated.go	spurious_correlation_results/human_annotation/full_code/test47/reference.go	spurious_correlation_results/human_annotation/full_code/test47/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/prompt.txt			
test47_t3305_s05	12	5	47	test47	3305	.Health	HealthFilterExcludeNonPassing	HealthFilterIncludeOnlyPassing	5	3009	 nodes	0.004003	\t }\n\n \t //  Filter  out  any  unhealthy [SOURCE: nodes] .\n \tfilter Type  :=  structs .Health Filter Exclude	<|im_start|> assistant \n \t \tfilter Type  =  structs [TARGET:.Health] Filter Exclude Non Pass ing \n \t }	\t\tfilterType = structs.HealthFilterExcludeNonPassing\n\t} else if query.Service.OnlyCritical {\n\t\tfilterType = structs.HealthFilterExcludePassing	\t\tfilterType = structs.HealthFilterIncludeOnlyPassing\n	spurious_correlation_results/human_annotation/full_code/test47/generated.go	spurious_correlation_results/human_annotation/full_code/test47/reference.go	spurious_correlation_results/human_annotation/full_code/test47/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/prompt.txt			
test47_t3305_s06	12	6	47	test47	3305	.Health	HealthFilterExcludeNonPassing	HealthFilterIncludeOnlyPassing	6	3022	.Service	0.001414	 structs .Health Filter Exclude Critical \n \tif  query [SOURCE:.Service] . Only Pass ing  {  < M ID	<|im_start|> assistant \n \t \tfilter Type  =  structs [TARGET:.Health] Filter Exclude Non Pass ing \n \t }	\t\tfilterType = structs.HealthFilterExcludeNonPassing\n\t} else if query.Service.OnlyCritical {\n\t\tfilterType = structs.HealthFilterExcludePassing	\t\tfilterType = structs.HealthFilterIncludeOnlyPassing\n	spurious_correlation_results/human_annotation/full_code/test47/generated.go	spurious_correlation_results/human_annotation/full_code/test47/reference.go	spurious_correlation_results/human_annotation/full_code/test47/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/prompt.txt			
test47_t3305_s07	12	7	47	test47	3305	.Health	HealthFilterExcludeNonPassing	HealthFilterIncludeOnlyPassing	7	3302	Type	0.007278	 returned <|im_end|> \n <|im_start|> assistant \n \t \tfilter [SOURCE:Type]  =  structs .Health Filter Exclude Non Pass ing	<|im_start|> assistant \n \t \tfilter Type  =  structs [TARGET:.Health] Filter Exclude Non Pass ing \n \t }	\t\tfilterType = structs.HealthFilterExcludeNonPassing\n\t} else if query.Service.OnlyCritical {\n\t\tfilterType = structs.HealthFilterExcludePassing	\t\tfilterType = structs.HealthFilterIncludeOnlyPassing\n	spurious_correlation_results/human_annotation/full_code/test47/generated.go	spurious_correlation_results/human_annotation/full_code/test47/reference.go	spurious_correlation_results/human_annotation/full_code/test47/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/prompt.txt			
test47_t3305_s08	12	8	47	test47	3305	.Health	HealthFilterExcludeNonPassing	HealthFilterIncludeOnlyPassing	8	3018	Critical	0.005209	.\n \tfilter Type  :=  structs .Health Filter Exclude [SOURCE:Critical] \n \tif  query .Service . Only Pass ing	<|im_start|> assistant \n \t \tfilter Type  =  structs [TARGET:.Health] Filter Exclude Non Pass ing \n \t }	\t\tfilterType = structs.HealthFilterExcludeNonPassing\n\t} else if query.Service.OnlyCritical {\n\t\tfilterType = structs.HealthFilterExcludePassing	\t\tfilterType = structs.HealthFilterIncludeOnlyPassing\n	spurious_correlation_results/human_annotation/full_code/test47/generated.go	spurious_correlation_results/human_annotation/full_code/test47/reference.go	spurious_correlation_results/human_annotation/full_code/test47/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/prompt.txt			
test47_t3305_s09	12	9	47	test47	3305	.Health	HealthFilterExcludeNonPassing	HealthFilterIncludeOnlyPassing	9	3069	 node	0.000394	.Ignore Check IDs })\n\n \t //  Apply  the [SOURCE: node]  metadata  filters ,  if  any .\n \tif  len	<|im_start|> assistant \n \t \tfilter Type  =  structs [TARGET:.Health] Filter Exclude Non Pass ing \n \t }	\t\tfilterType = structs.HealthFilterExcludeNonPassing\n\t} else if query.Service.OnlyCritical {\n\t\tfilterType = structs.HealthFilterExcludePassing	\t\tfilterType = structs.HealthFilterIncludeOnlyPassing\n	spurious_correlation_results/human_annotation/full_code/test47/generated.go	spurious_correlation_results/human_annotation/full_code/test47/reference.go	spurious_correlation_results/human_annotation/full_code/test47/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/prompt.txt			
test47_t3305_s10	12	10	47	test47	3305	.Health	HealthFilterExcludeNonPassing	HealthFilterIncludeOnlyPassing	10	3041	.Check	0.001925	\t }\n\n \tnodes  =  nodes .Filter (struct s [SOURCE:.Check] Service Node Filter Options { Filter Type :	<|im_start|> assistant \n \t \tfilter Type  =  structs [TARGET:.Health] Filter Exclude Non Pass ing \n \t }	\t\tfilterType = structs.HealthFilterExcludeNonPassing\n\t} else if query.Service.OnlyCritical {\n\t\tfilterType = structs.HealthFilterExcludePassing	\t\tfilterType = structs.HealthFilterIncludeOnlyPassing\n	spurious_correlation_results/human_annotation/full_code/test47/generated.go	spurious_correlation_results/human_annotation/full_code/test47/reference.go	spurious_correlation_results/human_annotation/full_code/test47/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test47/prompt.txt			
test61_t2379_s01	13	1	61	test61	2379	(`	"`The regular expression used in the file filter ""%s"" is invalid: %s`"	"`The provided file filter: ""%s"" included an invalid regular expression.  regexp.Compile error: %s`"	1	2378	.Sprintf	0.060894	\n <|im_start|> assistant \n \t \tMessage :  fmt [SOURCE:.Sprintf] (` The  regular  expression  used  in  the  file	<|im_start|> assistant \n \t \tMessage :  fmt .Sprintf [TARGET:(`] The  regular  expression  used  in  the  file  filter	"\t\tMessage: fmt.Sprintf(`The regular expression used in the file filter ""%s"" is invalid: %s`, filter, err.Error()),\n\t\tDocLink"	"\t\tMessage: fmt.Sprintf(`The provided file filter: ""%s"" included an invalid regular expression.  regexp.Compile error: %s`, filter, err),\n\t\tDocLink: ""filtering-specs"","	spurious_correlation_results/human_annotation/full_code/test61/generated.go	spurious_correlation_results/human_annotation/full_code/test61/reference.go	spurious_correlation_results/human_annotation/full_code/test61/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test61/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test61/prompt.txt			
test61_t2379_s02	13	2	61	test61	2379	(`	"`The regular expression used in the file filter ""%s"" is invalid: %s`"	"`The provided file filter: ""%s"" included an invalid regular expression.  regexp.Compile error: %s`"	2	2377	 fmt	0.025384	<|im_end|> \n <|im_start|> assistant \n \t \tMessage : [SOURCE: fmt] .Sprintf (` The  regular  expression  used  in  the	<|im_start|> assistant \n \t \tMessage :  fmt .Sprintf [TARGET:(`] The  regular  expression  used  in  the  file  filter	"\t\tMessage: fmt.Sprintf(`The regular expression used in the file filter ""%s"" is invalid: %s`, filter, err.Error()),\n\t\tDocLink"	"\t\tMessage: fmt.Sprintf(`The provided file filter: ""%s"" included an invalid regular expression.  regexp.Compile error: %s`, filter, err),\n\t\tDocLink: ""filtering-specs"","	spurious_correlation_results/human_annotation/full_code/test61/generated.go	spurious_correlation_results/human_annotation/full_code/test61/reference.go	spurious_correlation_results/human_annotation/full_code/test61/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test61/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test61/prompt.txt			
